CustomerID,Cliente,ProductID,Producto,Categoria,Proveedor,UnidadesTotales,TotalPedidos,PromedioPorPedido,MaximoPorPedido,MinimoPorPedido,ValorTotal
MAGAA,Magazzini Alimentari Riuniti,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,40,1,40,40,40,"840,00"
MAGAA,Magazzini Alimentari Riuniti,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,40,2,20,28,12,"144,00"
MAGAA,Magazzini Alimentari Riuniti,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,40,1,40,40,40,"448,00"
MAGAA,Magazzini Alimentari Riuniti,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,40,1,40,40,40,"560,00"
MAGAA,Magazzini Alimentari Riuniti,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,30,1,30,30,30,"1044,00"
MAGAA,Magazzini Alimentari Riuniti,66,Louisiana Hot Spiced Okra,Condiments,New Orleans Cajun Delights,30,1,30,30,30,"408,00"
MAGAA,Magazzini Alimentari Riuniti,49,Maxilaku,Confections,Karkki Oy,30,1,30,30,30,"480,00"
MAGAA,Magazzini Alimentari Riuniti,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,30,1,30,30,30,"747,00"
MAGAA,Magazzini Alimentari Riuniti,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,30,1,30,30,30,"570,00"
MAGAA,Magazzini Alimentari Riuniti,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"640,00"
MAGAA,Magazzini Alimentari Riuniti,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,20,1,20,20,20,"193,00"
MAGAA,Magazzini Alimentari Riuniti,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"200,00"
MAGAA,Magazzini Alimentari Riuniti,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,15,2,7,10,5,"330,00"
MAGAA,Magazzini Alimentari Riuniti,5,Chef Anton's Gumbo Mix,Condiments,New Orleans Cajun Delights,15,1,15,15,15,"320,25"
MAGAA,Magazzini Alimentari Riuniti,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,12,1,12,12,12,"134,40"
MAGAA,Magazzini Alimentari Riuniti,2,Chang,Beverages,Exotic Liquids,10,1,10,10,10,"190,00"
MAGAA,Magazzini Alimentari Riuniti,59,Raclette Courdavault,Dairy Products,Gai pâturage,6,1,6,6,6,"264,00"
MAGAA,Magazzini Alimentari Riuniti,40,Boston Crab Meat,Seafood,New England Seafood Cannery,3,1,3,3,3,"55,20"
MAGAA,Magazzini Alimentari Riuniti,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,2,1,2,2,2,"36,00"
MAISD,Maison Dewey,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"400,00"
MAISD,Maison Dewey,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,40,1,40,40,40,"1756,00"
MAISD,Maison Dewey,59,Raclette Courdavault,Dairy Products,Gai pâturage,40,1,40,40,40,"2200,00"
MAISD,Maison Dewey,43,Ipoh Coffee,Beverages,Leka Trading,30,1,30,30,30,"1380,00"
MAISD,Maison Dewey,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"250,00"
MAISD,Maison Dewey,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"912,00"
MAISD,Maison Dewey,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,20,1,20,20,20,"800,00"
MAISD,Maison Dewey,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,16,1,16,16,16,"608,00"
MAISD,Maison Dewey,45,Rogede sild,Seafood,Lyngbysild,15,1,15,15,15,"142,50"
MAISD,Maison Dewey,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,15,1,15,15,15,"522,00"
MAISD,Maison Dewey,55,Pâté chinois,Meat/Poultry,Ma Maison,14,1,14,14,14,"336,00"
MAISD,Maison Dewey,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,12,1,12,12,12,"168,00"
MAISD,Maison Dewey,40,Boston Crab Meat,Seafood,New England Seafood Cannery,10,1,10,10,10,"184,00"
MAISD,Maison Dewey,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,10,1,10,10,10,"360,00"
MAISD,Maison Dewey,44,Gula Malacca,Condiments,Leka Trading,6,1,6,6,6,"116,70"
MAISD,Maison Dewey,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,6,1,6,6,6,"187,38"
MAISD,Maison Dewey,76,Lakkalikööri,Beverages,Karkki Oy,6,1,6,6,6,"108,00"
MEREP,Mère Paillarde,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,80,2,40,60,20,"3040,00"
MEREP,Mère Paillarde,60,Camembert Pierrot,Dairy Products,Gai pâturage,70,1,70,70,70,"2380,00"
MEREP,Mère Paillarde,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,70,1,70,70,70,"1750,00"
MEREP,Mère Paillarde,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",70,1,70,70,70,"2184,00"
MEREP,Mère Paillarde,35,Steeleye Stout,Beverages,Bigfoot Breweries,60,1,60,60,60,"864,00"
MEREP,Mère Paillarde,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,60,1,60,60,60,"780,00"
MEREP,Mère Paillarde,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,49,1,49,49,49,"10329,20"
MEREP,Mère Paillarde,16,Pavlova,Confections,"Pavlova, Ltd.",46,2,23,30,16,"745,90"
MEREP,Mère Paillarde,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",45,2,22,30,15,"487,50"
MEREP,Mère Paillarde,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,42,1,42,42,42,"420,00"
MEREP,Mère Paillarde,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",42,1,42,42,42,"420,00"
MEREP,Mère Paillarde,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,40,1,40,40,40,"840,00"
MEREP,Mère Paillarde,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",40,1,40,40,40,"2000,00"
MEREP,Mère Paillarde,62,Tarte au sucre,Confections,Forêts d'érables,31,2,15,28,3,"1251,10"
MEREP,Mère Paillarde,74,Longlife Tofu,Produce,Tokyo Traders,30,1,30,30,30,"240,00"
MEREP,Mère Paillarde,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,25,1,25,25,25,"112,50"
MEREP,Mère Paillarde,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,24,2,12,18,6,"758,10"
MEREP,Mère Paillarde,59,Raclette Courdavault,Dairy Products,Gai pâturage,20,1,20,20,20,"1100,00"
MEREP,Mère Paillarde,1,Chai,Beverages,Exotic Liquids,20,1,20,20,20,"360,00"
MEREP,Mère Paillarde,10,Ikura,Seafood,Tokyo Traders,16,1,16,16,16,"496,00"
MEREP,Mère Paillarde,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,16,1,16,16,16,"121,60"
MEREP,Mère Paillarde,71,Flotemysost,Dairy Products,Norske Meierier,15,1,15,15,15,"322,50"
MEREP,Mère Paillarde,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"315,00"
MEREP,Mère Paillarde,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"456,00"
MEREP,Mère Paillarde,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,10,1,10,10,10,"176,00"
MEREP,Mère Paillarde,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,10,1,10,10,10,"112,00"
MEREP,Mère Paillarde,61,Sirop d'érable,Condiments,Forêts d'érables,5,1,5,5,5,"142,50"
MORGK,Morgenstern Gesundkost,62,Tarte au sucre,Confections,Forêts d'érables,32,2,16,20,12,"1458,80"
MORGK,Morgenstern Gesundkost,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,30,1,30,30,30,"1044,00"
MORGK,Morgenstern Gesundkost,13,Konbu,Seafood,Mayumi's,20,1,20,20,20,"120,00"
MORGK,Morgenstern Gesundkost,16,Pavlova,Confections,"Pavlova, Ltd.",20,1,20,20,20,"349,00"
MORGK,Morgenstern Gesundkost,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"728,00"
MORGK,Morgenstern Gesundkost,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,12,1,12,12,12,"114,00"
MORGK,Morgenstern Gesundkost,59,Raclette Courdavault,Dairy Products,Gai pâturage,12,1,12,12,12,"660,00"
MORGK,Morgenstern Gesundkost,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,10,1,10,10,10,"125,00"
MORGK,Morgenstern Gesundkost,76,Lakkalikööri,Beverages,Karkki Oy,10,1,10,10,10,"180,00"
MORGK,Morgenstern Gesundkost,63,Vegie-spread,Condiments,"Pavlova, Ltd.",6,1,6,6,6,"263,40"
NORTS,North/South,70,Outback Lager,Beverages,"Pavlova, Ltd.",9,2,4,6,3,"135,00"
NORTS,North/South,1,Chai,Beverages,Exotic Liquids,8,1,8,8,8,"144,00"
NORTS,North/South,52,Filo Mix,Grains/Cereals,"G'day, Mate",6,1,6,6,6,"42,00"
NORTS,North/South,59,Raclette Courdavault,Dairy Products,Gai pâturage,4,1,4,4,4,"220,00"
NORTS,North/South,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,3,1,3,3,3,"108,00"
OCEAN,Océano Atlántico Ltda.,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',30,1,30,30,30,"630,00"
OCEAN,Océano Atlántico Ltda.,5,Chef Anton's Gumbo Mix,Condiments,New Orleans Cajun Delights,20,1,20,20,20,"427,00"
OCEAN,Océano Atlántico Ltda.,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",15,1,15,15,15,"1215,00"
OCEAN,Océano Atlántico Ltda.,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,15,1,15,15,15,"195,00"
OCEAN,Océano Atlántico Ltda.,14,Tofu,Produce,Mayumi's,12,1,12,12,12,"223,20"
OCEAN,Océano Atlántico Ltda.,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",12,1,12,12,12,"96,00"
OCEAN,Océano Atlántico Ltda.,76,Lakkalikööri,Beverages,Karkki Oy,10,1,10,10,10,"180,00"
OCEAN,Océano Atlántico Ltda.,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,6,1,6,6,6,"180,00"
OCEAN,Océano Atlántico Ltda.,13,Konbu,Seafood,Mayumi's,5,1,5,5,5,"30,00"
OCEAN,Océano Atlántico Ltda.,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,5,1,5,5,5,"174,00"
OCEAN,Océano Atlántico Ltda.,59,Raclette Courdavault,Dairy Products,Gai pâturage,2,1,2,2,2,"110,00"
OLDWO,Old World Delicatessen,16,Pavlova,Confections,"Pavlova, Ltd.",120,3,40,50,20,"2094,00"
OLDWO,Old World Delicatessen,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,50,1,50,50,50,"1755,00"
OLDWO,Old World Delicatessen,76,Lakkalikööri,Beverages,Karkki Oy,50,1,50,50,50,"900,00"
OLDWO,Old World Delicatessen,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,44,2,22,24,20,"1672,00"
OLDWO,Old World Delicatessen,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,40,1,40,40,40,"560,00"
OLDWO,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,34,2,17,20,14,"425,00"
OLDWO,Old World Delicatessen,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,30,1,30,30,30,"432,00"
OLDWO,Old World Delicatessen,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,30,1,30,30,30,"397,50"
OLDWO,Old World Delicatessen,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,25,1,25,25,25,"2475,00"
OLDWO,Old World Delicatessen,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",25,1,25,25,25,"1250,00"
OLDWO,Old World Delicatessen,43,Ipoh Coffee,Beverages,Leka Trading,24,1,24,24,24,"1104,00"
OLDWO,Old World Delicatessen,52,Filo Mix,Grains/Cereals,"G'day, Mate",24,1,24,24,24,"168,00"
OLDWO,Old World Delicatessen,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",20,1,20,20,20,"624,00"
OLDWO,Old World Delicatessen,51,Manjimup Dried Apples,Produce,"G'day, Mate",16,1,16,16,16,"848,00"
OLDWO,Old World Delicatessen,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,15,1,15,15,15,"315,75"
OLDWO,Old World Delicatessen,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",15,1,15,15,15,"150,00"
OLDWO,Old World Delicatessen,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,15,1,15,15,15,"310,50"
OLDWO,Old World Delicatessen,44,Gula Malacca,Condiments,Leka Trading,12,1,12,12,12,"233,40"
OLDWO,Old World Delicatessen,59,Raclette Courdavault,Dairy Products,Gai pâturage,8,1,8,8,8,"440,00"
OLDWO,Old World Delicatessen,61,Sirop d'érable,Condiments,Forêts d'érables,6,1,6,6,6,"171,00"
OTTIK,Ottilies Käseladen,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,55,2,27,35,20,"1650,00"
OTTIK,Ottilies Käseladen,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,50,1,50,50,50,"780,00"
OTTIK,Ottilies Käseladen,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,45,3,15,20,9,"403,05"
OTTIK,Ottilies Käseladen,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,40,1,40,40,40,"380,00"
OTTIK,Ottilies Käseladen,2,Chang,Beverages,Exotic Liquids,40,1,40,40,40,"760,00"
OTTIK,Ottilies Käseladen,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"500,00"
OTTIK,Ottilies Käseladen,62,Tarte au sucre,Confections,Forêts d'érables,35,2,17,20,15,"1577,00"
OTTIK,Ottilies Käseladen,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,31,2,15,21,10,"403,00"
OTTIK,Ottilies Käseladen,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,30,1,30,30,30,"631,50"
OTTIK,Ottilies Käseladen,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',30,1,30,30,30,"504,00"
OTTIK,Ottilies Käseladen,16,Pavlova,Confections,"Pavlova, Ltd.",30,1,30,30,30,"523,50"
OTTIK,Ottilies Käseladen,60,Camembert Pierrot,Dairy Products,Gai pâturage,30,1,30,30,30,"1020,00"
OTTIK,Ottilies Käseladen,10,Ikura,Seafood,Tokyo Traders,24,1,24,24,24,"744,00"
OTTIK,Ottilies Käseladen,70,Outback Lager,Beverages,"Pavlova, Ltd.",21,1,21,21,21,"252,00"
OTTIK,Ottilies Käseladen,40,Boston Crab Meat,Seafood,New England Seafood Cannery,20,1,20,20,20,"368,00"
OTTIK,Ottilies Käseladen,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,20,1,20,20,20,"180,00"
OTTIK,Ottilies Käseladen,14,Tofu,Produce,Mayumi's,15,1,15,15,15,"348,75"
OTTIK,Ottilies Käseladen,51,Manjimup Dried Apples,Produce,"G'day, Mate",15,1,15,15,15,"795,00"
OTTIK,Ottilies Käseladen,71,Flotemysost,Dairy Products,Norske Meierier,15,1,15,15,15,"258,00"
OTTIK,Ottilies Käseladen,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,15,1,15,15,15,"432,00"
OTTIK,Ottilies Käseladen,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,10,1,10,10,10,"180,00"
OTTIK,Ottilies Käseladen,13,Konbu,Seafood,Mayumi's,10,1,10,10,10,"60,00"
OTTIK,Ottilies Käseladen,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,9,1,9,9,9,"112,50"
OTTIK,Ottilies Käseladen,53,Perth Pasties,Meat/Poultry,"G'day, Mate",9,1,9,9,9,"295,20"
PERIC,Pericles Comidas clásicas,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,30,1,30,30,30,"420,00"
PERIC,Pericles Comidas clásicas,40,Boston Crab Meat,Seafood,New England Seafood Cannery,21,1,21,21,21,"308,70"
PERIC,Pericles Comidas clásicas,45,Rogede sild,Seafood,Lyngbysild,21,1,21,21,21,"199,50"
PERIC,Pericles Comidas clásicas,51,Manjimup Dried Apples,Produce,"G'day, Mate",20,1,20,20,20,"1060,00"
PERIC,Pericles Comidas clásicas,52,Filo Mix,Grains/Cereals,"G'day, Mate",20,1,20,20,20,"112,00"
PERIC,Pericles Comidas clásicas,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,20,1,20,20,20,"90,00"
PERIC,Pericles Comidas clásicas,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,18,1,18,18,18,"655,20"
PERIC,Pericles Comidas clásicas,14,Tofu,Produce,Mayumi's,12,1,12,12,12,"223,20"
PERIC,Pericles Comidas clásicas,1,Chai,Beverages,Exotic Liquids,12,1,12,12,12,"172,80"
PERIC,Pericles Comidas clásicas,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',10,1,10,10,10,"210,00"
PERIC,Pericles Comidas clásicas,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,10,1,10,10,10,"62,00"
PERIC,Pericles Comidas clásicas,53,Perth Pasties,Meat/Poultry,"G'day, Mate",6,1,6,6,6,"196,80"
PERIC,Pericles Comidas clásicas,60,Camembert Pierrot,Dairy Products,Gai pâturage,4,1,4,4,4,"136,00"
PERIC,Pericles Comidas clásicas,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,4,1,4,4,4,"396,00"
PICCO,Piccolo und mehr,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,80,2,40,50,30,"2520,00"
PICCO,Piccolo und mehr,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",70,2,35,40,30,"2730,00"
PICCO,Piccolo und mehr,76,Lakkalikööri,Beverages,Karkki Oy,50,1,50,50,50,"900,00"
PICCO,Piccolo und mehr,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,50,1,50,50,50,"10540,00"
PICCO,Piccolo und mehr,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,35,1,35,35,35,"337,75"
PICCO,Piccolo und mehr,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",35,1,35,35,35,"2187,50"
PICCO,Piccolo und mehr,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,35,1,35,35,35,"735,00"
PICCO,Piccolo und mehr,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,35,1,35,35,35,"157,50"
PICCO,Piccolo und mehr,14,Tofu,Produce,Mayumi's,35,1,35,35,35,"651,00"
PICCO,Piccolo und mehr,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',27,2,13,15,12,"453,60"
PICCO,Piccolo und mehr,43,Ipoh Coffee,Beverages,Leka Trading,25,1,25,25,25,"1150,00"
PICCO,Piccolo und mehr,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,25,1,25,25,25,"831,25"
PICCO,Piccolo und mehr,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,20,1,20,20,20,"390,00"
PICCO,Piccolo und mehr,61,Sirop d'érable,Condiments,Forêts d'érables,20,1,20,20,20,"570,00"
PICCO,Piccolo und mehr,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"640,00"
PICCO,Piccolo und mehr,16,Pavlova,Confections,"Pavlova, Ltd.",18,1,18,18,18,"250,20"
PICCO,Piccolo und mehr,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,15,1,15,15,15,"468,45"
PICCO,Piccolo und mehr,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,12,1,12,12,12,"252,60"
PICCO,Piccolo und mehr,63,Vegie-spread,Condiments,"Pavlova, Ltd.",9,1,9,9,9,"395,10"
PICCO,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,8,1,8,8,8,"100,00"
PRINI,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",31,2,15,21,10,"248,00"
PRINI,Princesa Isabel Vinhos,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,30,1,30,30,30,"1200,00"
PRINI,Princesa Isabel Vinhos,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,28,1,28,28,28,"851,20"
PRINI,Princesa Isabel Vinhos,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"288,00"
PRINI,Princesa Isabel Vinhos,51,Manjimup Dried Apples,Produce,"G'day, Mate",18,1,18,18,18,"763,20"
PRINI,Princesa Isabel Vinhos,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,18,1,18,18,18,"316,80"
PRINI,Princesa Isabel Vinhos,1,Chai,Beverages,Exotic Liquids,15,1,15,15,15,"216,00"
PRINI,Princesa Isabel Vinhos,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,14,1,14,14,14,"196,00"
PRINI,Princesa Isabel Vinhos,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,10,1,10,10,10,"1237,90"
QUEDE,Que Delícia,35,Steeleye Stout,Beverages,Bigfoot Breweries,61,3,20,21,20,"1026,00"
QUEDE,Que Delícia,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,40,1,40,40,40,"1000,00"
QUEDE,Que Delícia,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,36,2,18,30,6,"934,38"
QUEDE,Que Delícia,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",34,2,17,30,4,"305,20"
QUEDE,Que Delícia,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,30,2,15,20,10,"364,00"
QUEDE,Que Delícia,44,Gula Malacca,Condiments,Leka Trading,24,1,24,24,24,"372,00"
QUEDE,Que Delícia,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,20,1,20,20,20,"336,00"
QUEDE,Que Delícia,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"160,00"
QUEDE,Que Delícia,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"360,00"
QUEDE,Que Delícia,13,Konbu,Seafood,Mayumi's,20,1,20,20,20,"96,00"
QUEDE,Que Delícia,63,Vegie-spread,Condiments,"Pavlova, Ltd.",16,1,16,16,16,"561,60"
QUEDE,Que Delícia,53,Perth Pasties,Meat/Poultry,"G'day, Mate",15,1,15,15,15,"393,00"
QUEDE,Que Delícia,14,Tofu,Produce,Mayumi's,15,1,15,15,15,"348,75"
QUEDE,Que Delícia,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"315,00"
QUEDE,Que Delícia,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,12,2,6,8,4,"100,20"
QUEDE,Que Delícia,71,Flotemysost,Dairy Products,Norske Meierier,8,1,8,8,8,"172,00"
QUEDE,Que Delícia,54,Tourtière,Meat/Poultry,Ma Maison,6,1,6,6,6,"44,70"
QUEDE,Que Delícia,51,Manjimup Dried Apples,Produce,"G'day, Mate",2,1,2,2,2,"84,80"
QUEEN,Queen Cozinha,60,Camembert Pierrot,Dairy Products,Gai pâturage,85,2,42,70,15,"2414,00"
QUEEN,Queen Cozinha,76,Lakkalikööri,Beverages,Karkki Oy,60,1,60,60,60,"1080,00"
QUEEN,Queen Cozinha,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,60,1,60,60,60,"2280,00"
QUEEN,Queen Cozinha,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,50,2,25,30,20,"1371,60"
QUEEN,Queen Cozinha,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,50,2,25,42,8,"1893,60"
QUEEN,Queen Cozinha,49,Maxilaku,Confections,Karkki Oy,42,1,42,42,42,"840,00"
QUEEN,Queen Cozinha,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,42,1,42,42,42,"1167,60"
QUEEN,Queen Cozinha,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,42,1,42,42,42,"325,50"
QUEEN,Queen Cozinha,70,Outback Lager,Beverages,"Pavlova, Ltd.",40,1,40,40,40,"600,00"
QUEEN,Queen Cozinha,33,Geitost,Dairy Products,Norske Meierier,40,1,40,40,40,"100,00"
QUEEN,Queen Cozinha,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,40,1,40,40,40,"8432,00"
QUEEN,Queen Cozinha,43,Ipoh Coffee,Beverages,Leka Trading,36,1,36,36,36,"1656,00"
QUEEN,Queen Cozinha,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,36,2,18,30,6,"792,00"
QUEEN,Queen Cozinha,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,35,1,35,35,35,"157,50"
QUEEN,Queen Cozinha,40,Boston Crab Meat,Seafood,New England Seafood Cannery,32,3,10,24,2,"581,40"
QUEEN,Queen Cozinha,35,Steeleye Stout,Beverages,Bigfoot Breweries,30,1,30,30,30,"540,00"
QUEEN,Queen Cozinha,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,30,2,15,15,15,"776,70"
QUEEN,Queen Cozinha,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,30,1,30,30,30,"1200,00"
QUEEN,Queen Cozinha,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",30,1,30,30,30,"240,00"
QUEEN,Queen Cozinha,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,28,1,28,28,28,"364,00"
QUEEN,Queen Cozinha,71,Flotemysost,Dairy Products,Norske Meierier,25,1,25,25,25,"537,50"
QUEEN,Queen Cozinha,50,Valkoinen suklaa,Confections,Karkki Oy,25,1,25,25,25,"406,25"
QUEEN,Queen Cozinha,48,Chocolade,Confections,Zaanse Snoepfabriek,24,1,24,24,24,"306,00"
QUEEN,Queen Cozinha,54,Tourtière,Meat/Poultry,Ma Maison,24,1,24,24,24,"141,60"
